,0,1,2,3,4,5,6,7,8,11,12,13
107,NOTARÍA 107, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AVE. ANGEL URRAZA 1120, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5559 5927,not107df@prodigy.net.mx,,
108,NOTARÍA 110, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PATRICIO SANZ 1220, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1995, 5575 9072,jceballosl@notaria110df.mx,,
109,NOTARÍA 61, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BOSQUE DE CIRUELOS 304 INT. 5º PISO, BOSQUES DE LAS LOMAS  MEXICO, CIUDAD DE MEXICO, Socio desde: 1984, 5251 0288,notaria61@hotmail.com,,
110,NOTARÍA 125, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO AMAZONAS 33 INT. 3ER PISO, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1989, ,not@not137125.com.mx,,
111,NOTARÍA 26, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BOSQUE DE DURAZNOS 75 INT. 1203, BOSQUES DE LAS LOMAS  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2016, 91772600,jgarza@26cdmx.mx,,
112,NOTARÍA 220, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. AZCAPOTZALCO 327, EL RECREO  MEXICO, CIUDAD DE MEXICO, Socio desde: 2000, 5561 7770,jesusrodriguezespinosa@prodigy.net.mx,,
113,NOTARÍA 132, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRADO SUR 240 INT. PISO 4, LOMAS DE CHAPULTEPEC  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2016, 52022834,joaquin@notaria21.com.mx,,
114,NOTARÍA 21, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRADO SUR 240 INT. 5TO PISO, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1983, 5202 0769,jhcf@notaria21.com.mx,,
115,NOTARÍA 62, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. PRADO SUR 225, LOMAS DE CHAPULTEPEC  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2018, 5540 2015,jmendoza@notarias15y62.com,,
116,NOTARÍA 50, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. DE ALBORADA EDIF. TORRE PERISUR 124 INT. 11, PARQUES DEL PEDREGAL  MEXICO, CIUDAD DE MEXICO, Socio desde: 1966, 5606 6506 FAX.,talanot@prodigy.net.mx,,
117,NOTARÍA 90, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. CONTRERAS 313, SAN JERONIMO LIDICE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1993, 5595 1405,notpub90@terra.com.mx,,
118,NOTARÍA 140, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. CUAUHTEMOC 738, NARVARTE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1976, 5523 7066,jadominguezm@notaria140.com.mx,,
119,NOTARÍA 168, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, TIBURCIO MONTIEL 12, SAN MIGUEL CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1983, 5515 6207,notaria_168@hotmail.com,,
120,NOTARÍA 153, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ARQUIMEDES 36, POLANCO CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1982, 52-81-03-37,notario@notaria153.com.mx,,
121,NOTARÍA 36, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BLVD. MIGUEL DE CERVANTES SAAVEDRA 466, IRRIGACION  MEXICO, CIUDAD DE MEXICO, Socio desde: 1994, ,jcaraza@notaria36cdmx.com,,
122,NOTARÍA 81, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PASEO DEL PEDREGAL 150, JARDINES DEL PEDREGAL  MEXICO, CIUDAD DE MEXICO, Socio desde: 2014, ,lrj@notarias183y81.com.mx,,
123,NOTARÍA 59, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, TLAXCALA 116, ROMA SUR  MEXICO, CIUDAD DE MEXICO, Socio desde: 1971, 5574 1059,notario59@yahoo.com,,
124,NOTARÍA 115, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, REAL DE LOS REYES 158, LOS REYES COYOACAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1989, TEL Y FAX,rihell57@hotmail.com,,
125,NOTARÍA 217, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MIGUEL ANGEL DE QUEVEDO 8 INT. PISO 8, HACIENDA DE GUADALUPE CHIMALISTAC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2000, ,notario217@notariasmf.com,,
126,NOTARÍA 9, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. SANTA CATARINA 217, SAN ANGEL INN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, TODOS LOS TELS.,javillalobos@prodigy.net.mx,,
127,NOTARÍA 138, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, CALLE DEL ANGEL 36, SAN JOSE INSURGENTES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 3095 3380,jame@notarias138y67df.com.mx,,
128,NOTARÍA 163, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ARTURO 2, SAN ANGEL INN  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, 55 50 88 71,clientes@notaria163df.com.mx,,
129,NOTARÍA 86, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, TENNYSON 342, POLANCO  MEXICO, CIUDAD DE MEXICO, Socio desde: 1994, 5531 0505,not86df@notaria86df.com,,
130,NOTARÍA 38, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MADRID 125, DEL CARMEN COYOACAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5659 1334,castrofigueroa@prodigy.net.mx,,
131,NOTARÍA 77, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, DR. VERTIZ 872, NARVARTE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5687 1993,jninodelaselva@yahoo.com.mx,,
132,NOTARÍA 43, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RODOLFO EMERSON 119 INT. 102, CHAPULTEPEC MORALES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1993, TODOS LOS TELEFONOS,notario43@prodigy.net.mx,,
133,NOTARÍA 211, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PROVIDENCIA 1000, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 5604 9487,ecastaneda@notaria211.com.mx,,
134,NOTARÍA 3, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, IGNACIO RAMIREZ 20 INT. 302, TABACALERA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2006, ,f.carrasco@notaria3df.com.mx,,
135,NOTARÍA 112, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BOSTON 67, NOCHE BUENA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1982, 5611 4538,cientodocedf@hotmail.com,,
136,NOTARÍA 104, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AMORES 1814, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5524 2014,jisenties@notaria104df.com.mx,,
137,NOTARÍA 33, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, JAVIER SORONDO 329, VILLA DE CORTES  MEXICO, CIUDAD DE MEXICO, Socio desde: 2013, ,jjherrera@notaria33df.com,,
138,NOTARÍA 66, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, TEBAS 90, CLAVERIA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, 53 99 1516,altamiranon66@prodigy.net.mx,,
139,NOTARÍA 150, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BAJIO 330, ROMA SUR  MEXICO, CIUDAD DE MEXICO, Socio desde: 1979, TEL. Y FAX,notario150@notarias15y64.com,,
140,NOTARÍA 99, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO MARNE 19 INT. 5TO PISO, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2008, 55 92 6871,jlquevedo@notaria99df.com.mx,,
141,NOTARÍA 218, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MELCHOR OCAMPO 19 INT. DESP 301, TIZAPAN, SAN ANGEL  MEXICO, CIUDAD DE MEXICO, Socio desde: 1995,, 'com.mx');notaria@218.com.mx],
142,NOTARÍA 102, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRADO NORTE 312, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1993, 5257 5604,not102@yahoo.com,,
143,NOTARÍA 92, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PATRICIO SAINZ 1101, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1993, 5575 03 51,jvisoso@notaria92.com.mx,,
144,NOTARÍA 209, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ALLENDE 285, CLAVERIA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1999, 5396 3535,notaria209@prodigy.net.mx,,
145,NOTARÍA 171, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AVENIDA PASEO DE LAS PALMAS 830 INT. OFICINA 601-PH, LOMAS DE CHAPULTEPEC  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2010, 55806262 EXT. 110,jjb@notaria171.com.mx,,
146,NOTARÍA 186, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, SATURNINO HERRAN 111, SAN JOSE INSURGENTES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1994, TELS. Y FAX,notaria186aspron@prodigy.net.mx,,
147,NOTARÍA 179, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, FRONTERA 99, ROMA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1984, 5514 1200,notario179df@yahoo.com.mx,,
148,NOTARÍA 200, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. THIERS 67, NUEVA ANZURES  MEXICO, CIUDAD DE MEXICO, Socio desde: 2000, 5245 7127,jreal@notaria200df.com.mx,,
149,NOTARÍA 29, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MELCHOR OCAMPO, TORRE 3 PRIVANZA 193 INT. 4TO PISO, VERONICA ANZURES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1994,, 'com.mx');montesdeoca@notaria29df.com.mx],
150,NOTARÍA 109, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, LUCERNA 11, JUAREZ  MEXICO, CIUDAD DE MEXICO, Socio desde: 1997, 5705 2418,notaria109@prodigy.net.mx,,
151,NOTARÍA 180, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AMORES 1003, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 2012, ,leps@not180.com,,
152,NOTARÍA 189, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ATLIXCO 48, CONDESA  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2018, 71 55 42 60,luisetorres@notaria189cdmx.com.mx,,
153,NOTARÍA 60, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MIGUEL ANGEL DE QUEVEDO 8 INT. PISO 8, EXHACIENDA GUADALUPE CHIMALISTAC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 5616 2904,fmorales@notariasmf.com,,
154,NOTARÍA 24, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ALTAVISTA 83, SAN ANGEL  MEXICO, CIUDAD DE MEXICO, Socio desde: 2011, 24559714,rduarte@notarias98y24.com.mx,,
155,NOTARÍA 100, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO RHIN 24, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2004, 55 46 40 36,olivlara@prodigy.net.mx,,
156,NOTARÍA 228, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PATRICIO SANZ 1137, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1997, 5673 9526,mvillagordoa@vgmserviciosnotariales.mx,,
157,NOTARÍA 97, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, FERNANDO VILLALPANDO 116 INT. B, GUADALUPE INN  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, 56 62 4555 EXT. 109,notario@notaria97.com.mx,,
158,NOTARÍA 229, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, JUAN SALVADOR AGRAZ 40 INT. PISO 9, SANTA FE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 11 05 02 00,notaria229@prodigy.net.mx,,
159,NOTARÍA 158, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MIGUEL ANGEL DE QUEVEDO 703, CUADRANTE DE SAN FRANCISCO  MEXICO, CIUDAD DE MEXICO, Socio desde: 2008, 56 58 4339,notaria158df@gmail.com,,
160,NOTARÍA 114, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, LERDO DE TEJADA 16, EL CARMEN COYOACAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, TODOL LOS TELS.,not114@prodigy.net.mx,,
161,NOTARÍA 170, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AVENIDA AMORES 28 INT. PISO 6, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 2010, 55 36 74 76,mariana.salinas@notarias170y76.com,,
162,NOTARÍA 67, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, DEL ANGEL 36, SAN JOSE INSURGENTES  MEXICO, CIUDAD DE MEXICO, Socio desde: 2008, 3095 3990,mevp@notarias138y67df.com.mx,,
163,NOTARÍA 76, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AMORES 28 INT. PISO 6, DEL VALLE  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2019, 5536 7476,marioperez@notarias170y76.com,,
164,NOTARÍA 106, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GUANAJUATO 191, ROMA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5584 8336,notmariorea@notaria135.com.mx,,
165,NOTARÍA 184, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MARGARITAS 420, FLORIDA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1985, 55 54 39 76,mggc184@hotmail.com,,
166,NOTARÍA 80, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MOTOLONIA 6 INT. PRIMER PISO, CENTRO  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2016, 55-21-24-24,mrv@notaria80.com.mx,,
167,NOTARÍA 39, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, HEGEL 221 INT. PISO 4, POLANCO V SECCION  MEXICO, CIUDAD DE MEXICO, Socio desde: 2014, 55-64-16-70,clientes@notaria39df.com.mx,,
168,NOTARÍA 96, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ROMERO DE TERREROS 727, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 2004, 56 87 60 25,mauriciomtz@notaria96.com.mx,,
169,NOTARÍA 24, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, Cerro San Francisco 311, CAMPESTRE CHURUBUSCO  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2015, 5555555555,mail@mauriciovera.com,,
170,NOTARÍA 14, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO NILO 90 INT. DESP 202, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2001, 5533 0887,notaria14@notaria14df.com,,
171,NOTARÍA 19, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AVE. EUGENIO SUE 342, POLANCO  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, 5250 9224,miguel_alessio@notarias19y31.com,,
172,NOTARÍA 169, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, LONDRES 41, DEL CARMEN  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, 56 88 0512,mbeltran@not169df.com,,
173,NOTARÍA 120, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIOBAMBA 807, LINDAVISTA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2008, 55 86 2040,notario@notaria120df.com.mx,,
174,NOTARÍA 206, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRAGA 39, JUAREZ  MEXICO, CIUDAD DE MEXICO, Socio desde: 1995, 5525 6822,notarias48y206@mexis.com,,
175,NOTARÍA 181, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GUILLERMO GONZALEZ CAMARENA 1600 INT. PISO 8, CENTRO DE CIUDAD SANTA FE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1984, 5292 5016,msoberon@notaria181.com.mx,,
176,NOTARÍA 175, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, QUEBRADA 204, NARVARTE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1983, 55198943,notaria175df@yahoo.com.mx,,
177,NOTARÍA 27, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AV. DE LAS PALMAS 555 INT. DESP 902, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1997, ,notaria27cdmx@gmail.com,,
178,NOTARÍA 91, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AVENIDA PASEO DE LA REFORMA 420, LOMAS DE CHAPULTEPEC, V SECCION  MEXICO, CIUDAD DE MEXICO, Socio desde: 1994,, 'com.mx');sectnot@notaria91.com.mx],
179,NOTARÍA 95, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRADO SUR 225, LOMAS DE CHAPULTEPEC  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2017, 55402015,ogarciav@notaria95cdmx.com,,
180,NOTARÍA 134, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GABRIEL MANCERA 938, COLONIA DEL VALLE  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2007, 53 40 6786,omarlozano@notaria134.com.mx,,
181,NOTARÍA 63, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, AUGUSTO RODIN 499, MIXCOAC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1967, TODOS LOS TELS.,othonperez@notaria63.com.mx,,
182,NOTARÍA 155, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GUADALUPE I. RAMIREZ 48, TEPEPAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, ,ppp@notaria155.com.mx,,
183,NOTARÍA 193, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PLAN DE SAN LUIS 438, NUEVA SANTA MARIA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 5355 8813,orozcopascual@hotmail.com,,
184,NOTARÍA 18, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, NUEVO LEON 38, HIPODROMO CONDESA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2008, 5553 5658,pgarza@notarias195y18.com,,
185,NOTARÍA 82, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO MARNE 6, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, 55 46 2135,barreracristiani@yahoo.com.mx,,
186,NOTARÍA 226, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, LONDRES 41, DEL CARMEN COYOACAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 5688 0512,pcortina@not226df.com,,
187,NOTARÍA 65, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GENERAL JUAN CANO 62, SAN MIGUEL CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1977, 5272 7310,prospectivasc@prodigy.net.mx,,
188,NOTARÍA 123, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MONTE PELVOUX 130 INT. PB Y PISO 2, LOMAS DE CHAPULTEPEC  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2018, 55 40 59 84,promano@notarias250y123.com,,
189,NOTARÍA 93, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ALABAMA 60, NAPOLES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1980, 5687 4560,pedroporcayo@hotmail.com,,
190,NOTARÍA 70, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, CINCINNATI 81 INT. DESP 502, NOCHEBUENA  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, 5598 9637,notaria70df@prodigy.net.mx,,
191,NOTARÍA 157, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, INSURGENTES SUR 1855 INT. 101, GUADALUPE INN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1982, 5662 4801,pnbnotario@notaria157.com.mx,,
192,NOTARÍA 222, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ESCONDIDA 142, SANTA CATARINA, COYOACAN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1997,, 'com.mx');notario@notaria222.com.mx],
193,NOTARÍA 30, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, CULIACAN 123 INT. PISO 3, HIPODROMO CONDESA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2009, ,coellonotario@notaria30.mx,,
194,NOTARÍA 45, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MONTES URALES 735, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2004, 55 20 12 00,notario45@gmail.com,,
195,NOTARÍA 118, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, XOLA 17, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1963, ,notaria118@prodigy.net.mx,,
196,NOTARÍA 124, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, VALPARAISO 57, TEPEYAC INSURGENTES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, ,notaria124@prodigy.net.mx,,
197,NOTARÍA 249, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, JUAN SANCHEZ AZCONA 1362, DEL VALLE  MEXICO, CIUDAD DE MEXICO, Socio desde: 2007, 3626 0611,rrp@249df.com,,
198,NOTARÍA 210, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO ELBA 20 INT. DESP. 801, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2011, 5591 1208 ,ricardocuevasmiguel@notaria210df.com,,
199,NOTARÍA 239, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MONTE PELVOUX 210 INT. 2o. PISO 203, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 56 51 16 15 ,notaria239@notaria239df.mx,,
200,NOTARÍA 68, CIUDAD DE MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO SAN ANGEL 77, GUADALUPE INN  CIUDAD DE MEXICO, CIUDAD DE MEXICO, Socio desde: 2015, 56615920,rgutierrez@notaria68.mx,,
201,NOTARÍA 88, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, RIO RHIN 24, CUAUHTEMOC  MEXICO, CIUDAD DE MEXICO, Socio desde: 2011, 55 46 4036,ricardovargasn@hotmail.com,,
202,NOTARÍA 23, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ISABEL LA CATOLICA 2, CENTRO  MEXICO, CIUDAD DE MEXICO, Socio desde: 1982, 5518 3244,bernardoperez@prodigy.net.mx,,
203,NOTARÍA 242, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, JUAN SALVADOR AGRAZ 40 INT. 9, SANTA FE  MEXICO, CIUDAD DE MEXICO, Socio desde: 2004, 1105 0200,notario242@notarias229y242.com.mx,,
204,NOTARÍA 1, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PEDREGAL 24 INT. DESP 802-B PISO 8, MOLINO DEL REY  MEXICO, CIUDAD DE MEXICO, Socio desde: 1978, 26 23 2664,rhernandez@notariouno.mx,,
205,NOTARÍA 161, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MONTE BLANCO 510, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1992, 52-82-52-72,otero@prodigy.net.mx,,
206,NOTARÍA 183, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PASEO DEL PEDREGAL 150, JARDINES DEL PEDREGAL  MEXICO, CIUDAD DE MEXICO, Socio desde: 2010, 50 05 1438,rao@notarias183y81.com.mx,,
207,NOTARÍA 85, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRESA LANGOSTURA 15, IRRIGACION  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, 5540 3443,rvc_85@prodigy.net.mx,,
208,NOTARÍA 156, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MONTECITO 11 INT. 301, NAPOLES  MEXICO, CIUDAD DE MEXICO, Socio desde: 1984, 5682 3304 Y 5682 0692,, 'com.mx');rogeliomagana@notaria156df.com.mx],
209,NOTARÍA 53, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, ENRIQUE REBSAMEN 618, NARVARTE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, 5536 4780,not53df@prodigy.net.mx,,
210,NOTARÍA 223, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PRADO NORTE 225, LOMAS DE CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1998, 5202 5700,lrosamaria@notaria223.com.mx,,
211,NOTARÍA 213, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, BARRANCA DEL MUERTO 554, LOS ALPES  MEXICO, CIUDAD DE MEXICO, Socio desde: 2006, 5651 3138,not213df@prodigy.net.mx,,
212,NOTARÍA 41, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, PLAYA HORNOS 602, MILITAR MARTE  MEXICO, CIUDAD DE MEXICO, Socio desde: 1988, 5579 3618,not41cdmx@not41cdmx.com,,
213,NOTARÍA 197, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, MADRID 19, DEL CARMEN  MEXICO, CIUDAD DE MEXICO, Socio desde: 1985, 5659 6890,not197@prodigy.net.mx,,
214,NOTARÍA 241, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GUANAJUATO 191, ROMA  MEXICO, CIUDAD DE MEXICO, Socio desde: 2002, ,notaria187y241@prodigy.net.mx,,
215,NOTARÍA 10, MEXICO, CIUDAD DE MEXICO, CARACTER: TITULAR, GENERAL JUAN CANO 83, SAN MIGUEL CHAPULTEPEC  MEXICO, CIUDAD DE MEXICO, Socio desde: 1970, 52-76-61-61 Y 62,tlozano@notarios-asociados.com,,
